date,order_no,customer,origin,destination,revenue,cost,margin
2007-04-10,15545.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-04-10,15546.000000,,,"3894.000000,DISTILLERIE CORBY",0.0,0.0,0.0
2007-04-16,15550.000000,,,"4301.000000,LIQUID CONTAINER PLANT # 3",0.0,0.0,0.0
2007-04-16,15551.000000,,,"2678.000000,FILLAB",0.0,0.0,0.0
2007-04-16,15552.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-04-19,15553.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-04-19,15554.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-04-19,15555.000000,,,"4305.000000,DOMTAR PAPER CO LLC HAWESVILLE",0.0,0.0,0.0
2007-04-19,15556.000000,,,"4304.000000,???",0.0,0.0,0.0
2007-04-20,15557.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-04-20,15558.000000,,,"4263.000000,NORAMPAC OCD DIVISION",0.0,0.0,0.0
2007-04-23,15559.000000,,,"4306.000000,SUPPLEMENT AROMATIC",0.0,0.0,0.0
2007-04-23,15560.000000,,,"4071.000000,WHYTES",0.0,0.0,0.0
2007-04-24,15561.000000,,,"3169.000000,CONVERDIS",0.0,0.0,0.0
2007-04-24,15562.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-04-24,15563.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-04-24,15564.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-04-25,15565.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-04-26,15566.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-04-26,15567.000000,,,"3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2007-04-26,15568.000000,,,"1977.000000,CANVEC LOGISTIQUE",0.0,0.0,0.0
2007-04-26,15569.000000,,,"4002.000000,SERICO",0.0,0.0,0.0
2007-05-01,15572.000000,,,"4084.000000,TONE'S SPICE",0.0,0.0,0.0
2007-05-02,15573.000000,,,"1273.000000,MULTIPLUS",0.0,0.0,0.0
2007-05-02,15574.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-05-02,15575.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2007-05-02,15576.000000,,,"4309.000000,ATSENTI",0.0,0.0,0.0
2007-05-02,15577.000000,,,"3897.000000,PACEX INTERNATIONAL BOOTH# 4235",0.0,0.0,0.0
2007-05-02,15578.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-05-14,15594.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-04,15579.000000,,,"2571.000000,VERDUN ANODIZING",0.0,0.0,0.0
2007-05-04,15580.000000,,,"3926.000000,ALLSTEEL",0.0,0.0,0.0
2007-05-04,15581.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-05-04,15582.000000,,,"4304.000000,ALFA TEMIS",0.0,0.0,0.0
2007-05-08,15584.000000,,,"1470.000000,COSTCO",0.0,0.0,0.0
2007-05-08,15585.000000,,,"4313.000000,BATON ROUGE",0.0,0.0,0.0
2007-05-09,15586.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-05-09,15587.000000,,,"3755.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-09,15588.000000,,,"4193.000000,VICTORIAN EPICURE",0.0,0.0,0.0
2007-05-09,15589.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-05-10,15590.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-05-10,15591.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-05-10,15592.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-05-14,15593.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-05-14,15595.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-05-16,15598.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-16,15597.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-05-17,15599.000000,,,"4318.000000,COLEPAK INC",0.0,0.0,0.0
2007-05-17,15600.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-05-18,15602.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-05-18,15603.000000,,,"4323.000000,EURROVERRE",0.0,0.0,0.0
2007-05-22,15604.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-22,15605.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-05-22,15606.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-05-22,15607.000000,,,"3169.000000,CONVERDIS",0.0,0.0,0.0
2007-05-23,15608.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-05-23,15609.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-24,15610.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-24,15611.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-05-24,15612.000000,,,"4327.000000,CANADIAN LIQUID PROCESORS",0.0,0.0,0.0
2007-05-24,15613.000000,,,"4328.000000,Q PHARMA LLC",0.0,0.0,0.0
2007-05-25,15614.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-25,15615.000000,,,"4332.000000,PHARMA PROCESSING",0.0,0.0,0.0
2007-05-25,15616.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-05-25,15617.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-05-25,15618.000000,,,"4332.000000,PHARMA PROCESSING",0.0,0.0,0.0
2007-05-28,15619.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-29,15620.000000,,,"3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2007-05-29,15621.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-05-29,15622.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-05-30,15623.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2007-05-31,15625.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-05-31,15626.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-06-01,15627.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-06-01,15628.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-04,15629.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-06-04,15630.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-07,15633.000000,,,"3091.000000,JEAN COUTU ENTREPOT #1",0.0,0.0,0.0
2007-06-05,15632.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-07,15634.000000,,,"4327.000000,CANADIAN LIQUID PROCESORS",0.0,0.0,0.0
2007-06-07,15635.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-06-26,15659.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-07,15636.000000,,,"3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2007-06-07,15637.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-06-11,15638.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-06-11,15639.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-06-11,15640.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-12,15641.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-06-12,15642.000000,,,"4335.000000,RATIOPHARM",0.0,0.0,0.0
2007-06-12,15643.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-12,15644.000000,,,"4327.000000,CANADIAN LIQUID PROCESORS",0.0,0.0,0.0
2007-06-12,15645.000000,,,"4327.000000,CANADIAN LIQUID PROCESORS",0.0,0.0,0.0
2007-06-12,15646.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-06-13,15647.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2007-06-13,15648.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-06-14,15649.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-15,15650.000000,,,"1273.000000,MULTIPLUS",0.0,0.0,0.0
2007-06-15,15651.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-06-18,15652.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-06-18,15653.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-18,15654.000000,,,"4327.000000,CANADIAN LIQUID PROCESORS",0.0,0.0,0.0
2007-06-19,15655.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-06-21,15656.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-21,15657.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-06-26,15658.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-25,15701.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-27,15702.000000,,,"1470.000000,COSTCO",0.0,0.0,0.0
2007-08-07,15719.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-06-26,15660.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-06-26,15661.000000,,,"4049.000000,FRUITS ET PASSION",0.0,0.0,0.0
2007-06-26,15662.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-06-27,15663.000000,,,"4340.000000,ROCKWELL AUTOMATION",0.0,0.0,0.0
2007-06-27,15664.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-06-27,15665.000000,,,"4342.000000,FARLEY WINDOWS",0.0,0.0,0.0
2007-06-27,15666.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-06-28,15667.000000,,,"4326.000000,3 R ENVIRONEMENT",0.0,0.0,0.0
2007-06-28,15668.000000,,,"4128.000000,PLASTIC PAPER SALES",0.0,0.0,0.0
2007-06-29,15669.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-07-03,15670.000000,,,"4302.000000,J A MARLEAU",0.0,0.0,0.0
2007-07-03,15671.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-07-03,15672.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-04,15673.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-07-04,15674.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-06,15675.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-06,15676.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-07-09,15677.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-07-09,15678.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-07-09,15679.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-07-09,15680.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-07-09,15681.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-10,15682.000000,,,"4347.000000,BATON ROUGE",0.0,0.0,0.0
2007-07-12,15683.000000,,,"4263.000000,NORAMPAC OCD DIVISION",0.0,0.0,0.0
2007-07-12,15684.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-16,15685.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-07-16,15686.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-18,15689.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-17,15688.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-07-19,15690.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-19,15691.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-07-19,15693.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-07-19,15692.000000,,,"4128.000000,PLASTIC PAPER SALES",0.0,0.0,0.0
2007-07-19,15694.000000,,,"4349.000000,TEKALIA",0.0,0.0,0.0
2007-07-19,15695.000000,,,"3169.000000,CONVERDIS",0.0,0.0,0.0
2007-07-20,15696.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-20,15697.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-07-23,15698.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-25,15699.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-07-25,15700.000000,,,"4352.000000,USI-MAX",0.0,0.0,0.0
2007-07-27,15703.000000,,,"1470.000000,COSTCO",0.0,0.0,0.0
2007-07-27,15704.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-30,15705.000000,,,"3847.000000,DESIGN FILTRATION INC.",0.0,0.0,0.0
2007-07-31,15706.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-07-31,15707.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-07-31,15708.000000,,,"4236.000000,LABORATORIOS JALOMA S.A. DE CV",0.0,0.0,0.0
2007-08-01,15709.000000,,,"3755.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-14,15735.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-01,15711.000000,,,"4239.000000,EAST COAST NEWS WEST",0.0,0.0,0.0
2007-08-03,15712.000000,,,"1470.000000,COSTCO",0.0,0.0,0.0
2007-08-03,15713.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2007-08-03,15714.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-03,15715.000000,,,"3755.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-07,15716.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-08-07,15717.000000,,,"3091.000000,JEAN COUTU ENTREPOT #1",0.0,0.0,0.0
2007-08-07,15718.000000,,,"4002.000000,SERICO",0.0,0.0,0.0
2008-02-21,16049.000000,,,"4433.000000,DOMTAR PORT EDWARDS",0.0,0.0,0.0
2008-05-02,16125.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-04-24,16121.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-05-12,16133.000000,,,"4499.000000,PATHEON PHARMACEUTICALS",0.0,0.0,0.0
2008-05-12,16134.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2008-05-15,16140.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2008-05-20,16151.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2008-06-25,16188.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-07,15720.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-07,15721.000000,,,"4358.000000,BATON ROUGE",0.0,0.0,0.0
2007-08-08,15722.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-08,15723.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-08-08,15724.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-08-08,15725.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-09,15726.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-15,15736.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-10,15728.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-10,15729.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-08-14,15730.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-14,15731.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-14,15732.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-14,15733.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-08-14,15734.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-16,15737.000000,,,"4347.000000,BATON ROUGE",0.0,0.0,0.0
2007-08-16,15738.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-20,15739.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-20,15740.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-22,15741.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-11,15764.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-23,15742.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-08-24,15743.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-08-24,15744.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-24,15745.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-27,15746.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-08-28,15747.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-08-28,15748.000000,,,"4316.000000,IRVING PAPER",0.0,0.0,0.0
2007-08-28,15749.000000,,,"3169.000000,CONVERDIS",0.0,0.0,0.0
2012-08-23,17975.000000,,,"5152.000000,FALCO",0.0,0.0,0.0
2007-08-29,15750.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-04,15751.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-09-04,15752.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-09-04,15753.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-09-04,15754.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-09-04,15755.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-05,15756.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-09-06,15757.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-19,15779.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-16,15830.000000,,,"4399.000000,APEX INDUSTRIES",0.0,0.0,0.0
2007-10-22,15840.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2010-11-19,17113.000000,,,"4821.000000,JTA CORPORTATION",0.0,0.0,0.0
2010-11-22,17116.000000,,,"4189.000000,W RALSTON CANADA INC.",0.0,0.0,0.0
2010-11-24,17120.000000,,,"4502.000000,MOORE CANADA",0.0,0.0,0.0
2007-09-06,15758.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-09-07,15759.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-09-07,15760.000000,,,"4373.000000,HANSEN TECNICAL SERVICES",0.0,0.0,0.0
2007-09-10,15761.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-10,15762.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-09-11,15763.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2008-01-21,16001.000000,,,"4462.000000,AROKO",0.0,0.0,0.0
2007-09-12,15765.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-13,15766.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-09-13,15767.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-09-13,15768.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-09-13,15769.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-09-13,15770.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-14,15771.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-09-17,15772.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2007-09-17,15773.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-17,15774.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-18,15775.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-09-18,15776.000000,,,"4379.000000,TRANSCONTINENTAL OKEEFE",0.0,0.0,0.0
2007-09-19,15777.000000,,,"4381.000000,CARTER-MCLEOD PAPER INC.",0.0,0.0,0.0
2007-09-19,15778.000000,,,"4382.000000,I P FRANKLIN",0.0,0.0,0.0
2007-09-26,15793.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-02-12,16034.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-02-19,16041.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-09-19,15780.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-20,15781.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-21,15782.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-09-21,15783.000000,,,"4383.000000,GROUPE PARIMA",0.0,0.0,0.0
2007-09-24,15784.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-09-25,15785.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-25,15786.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-09-25,15787.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-09-25,15788.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-09-25,15789.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-09-26,15790.000000,,,"4386.000000,MENOMINEE PAPER CO.  (SUBS)",0.0,0.0,0.0
2007-09-26,15791.000000,,,"4182.000000,ATLANTIC WHITBY",0.0,0.0,0.0
2007-09-26,15792.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-09-27,15794.000000,,,"4387.000000,SONOCO HARTSVILLE",0.0,0.0,0.0
2007-09-27,15795.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-09-28,15796.000000,,,"1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2007-09-28,15797.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-02,15798.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-10-02,15799.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-02,15800.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-02,15802.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-03,15803.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-10-03,15804.000000,,,"3991.000000,CAPMATIC EXPOSITION",0.0,0.0,0.0
2007-10-03,15805.000000,,,"2861.000000,COMMERCIAL ALCOHOLS",0.0,0.0,0.0
2007-10-04,15806.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-04,15807.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-10-04,15808.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-10-04,15809.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2007-10-05,15810.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-23,15841.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-11-14,15889.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2007-11-16,15890.000000,,,"3729.000000,BUNZL MTL",0.0,0.0,0.0
2007-11-29,15914.000000,,,"4417.000000,PRODAL",0.0,0.0,0.0
2007-10-09,15811.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-09,15812.000000,,,"4316.000000,IRVING PAPER",0.0,0.0,0.0
2007-10-09,15813.000000,,,"1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2007-10-09,15814.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-09,15815.000000,,,"3273.000000,FRANK & DINO",0.0,0.0,0.0
2007-12-04,15922.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2008-01-22,16002.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-09-16,16266.000000,,,"4573.000000,SCORES",0.0,0.0,0.0
2008-09-24,16281.000000,,,"1424.000000,CAPMATIC",0.0,0.0,0.0
2008-09-29,16291.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-29,16328.000000,,,"4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2008-12-03,16376.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-10,15816.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-10,15817.000000,,,"4263.000000,NORAMPAC OCD DIVISION",0.0,0.0,0.0
2007-10-11,15818.000000,,,"4374.000000,PHOENIX WRAPPERS",0.0,0.0,0.0
2007-10-11,15819.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-12,15820.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-12,15821.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-12,15822.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-15,15823.000000,,,"4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2007-10-15,15824.000000,,,"3728.000000,MAYRAND",0.0,0.0,0.0
2007-10-16,15825.000000,,,"3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2007-10-16,15826.000000,,,"4348.000000,NORAMPAC LE GARDEUR",0.0,0.0,0.0
2007-10-16,15827.000000,,,"3290.000000,COLABOR",0.0,0.0,0.0
2007-10-16,15828.000000,,,"4397.000000,TRIPLE P PACKAGING",0.0,0.0,0.0
2007-10-16,15829.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-17,15833.000000,,,"3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2007-10-17,15832.000000,,,"4401.000000,MACDONALD DETTWILLER & ASSOCIATES",0.0,0.0,0.0
2007-10-19,15834.000000,,,"4316.000000,IRVING PAPER",0.0,0.0,0.0
