date,order_no,customer,origin,destination,revenue,cost,margin
2004-06-17,13658.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION",0.0,0.0,0.0
2004-06-18,13659.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-06-21,13660.000000,,,"CASCADES ENVIROPAC INC.,3455.000000,GLOBAL CUSTOM",0.0,0.0,0.0
2004-06-21,13661.000000,,,"AEP CANADA,3290.000000,COLABOR",0.0,0.0,0.0
2004-06-21,13662.000000,,,"CASCADES ENVIROPAC INC.,3451.000000,GLOBAL WOOD CONCEPT",0.0,0.0,0.0
2004-06-23,13664.000000,,,"AEP CANADA,3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2004-06-25,13665.000000,,,"S.A. MAXWELL CO.,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-06-28,13667.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-06-28,13666.000000,,,"CHESAPEAKE WALLCOVERINGS,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-06-28,13668.000000,,,"CASCADES ENVIROPAC INC.,3449.000000,PROSPEC",0.0,0.0,0.0
2004-06-28,13669.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3740.000000,JOB SITE PRINCETOWN RESERVE",0.0,0.0,0.0
2004-06-29,13670.000000,,,"CAPMATIC,3708.000000,AXCAN",0.0,0.0,0.0
2004-06-30,13671.000000,,,"CASCADES ENVIROPAC INC.,3451.000000,GLOBAL WOOD CONCEPT",0.0,0.0,0.0
2004-06-30,13672.000000,,,"AEP CANADA,3273.000000,FRANK & DINO",0.0,0.0,0.0
2004-07-05,13674.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-05,13673.000000,,,"AEP CANADA,1470.000000,PRICE COSTCO",0.0,0.0,0.0
2004-07-05,13675.000000,,,"AEP CANADA,1272.000000,UNISOURCE ST LAURENT",0.0,0.0,0.0
2004-07-05,13676.000000,,,"CAPMATIC,3742.000000,LA TOMATE",0.0,0.0,0.0
2004-07-06,13677.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-07,13684.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-07-07,13678.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2004-07-07,13679.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-07-07,13680.000000,,,"AEP CANADA,1470.000000,PRICE COSTCO",0.0,0.0,0.0
2004-07-07,13681.000000,,,"AEP CANADA,1470.000000,PRICE COSTCO",0.0,0.0,0.0
2004-07-07,13682.000000,,,"AEP CANADA,1470.000000,PRICE COSTCO",0.0,0.0,0.0
2004-07-07,13683.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION",0.0,0.0,0.0
2004-07-07,13685.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3744.000000,O'MEARA CONSTRUCTION SITE",0.0,0.0,0.0
2004-07-08,13687.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-08,13688.000000,,,"POLYMERE,3746.000000,DUX BOATS & PRODUCTS LLC",0.0,0.0,0.0
2004-07-12,13689.000000,,,"PLIANT CORP.,1268.000000,CARROUSEL",0.0,0.0,0.0
2004-07-14,13691.000000,,,"AEP CANADA,1470.000000,PRICE COSTCO",0.0,0.0,0.0
2004-07-14,13692.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-07-14,13693.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2004-07-14,13690.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-15,13694.000000,,,"CAPMATIC,3621.000000,LAVO",0.0,0.0,0.0
2004-07-15,13695.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3350.000000,84 LUMBER",0.0,0.0,0.0
2004-07-20,13698.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-21,13699.000000,,,"S.A. MAXWELL CO.,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-07-22,13700.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-22,13701.000000,,,"AEP CANADA,1168.000000,UNISOURCE MTL",0.0,0.0,0.0
2004-07-26,13703.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-26,13702.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-07-28,13705.000000,,,"S.A. MAXWELL CO.,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-07-28,13704.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-08-02,13707.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-08-02,13706.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3350.000000,84 LUMBER",0.0,0.0,0.0
2004-08-03,13709.000000,,,"GAUDETTE ET BARR,3758.000000,SDV",0.0,0.0,0.0
2004-08-03,13708.000000,,,"CAPMATIC,3750.000000,JALBERT AUTOMATISATION (aventis pharma)",0.0,0.0,0.0
2004-08-04,13711.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-08-04,13710.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-08-05,13713.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-08-05,13712.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-08-09,13716.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-08-09,13714.000000,,,"AEP CANADA,3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2004-08-09,13715.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-08-11,13717.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-08-11,13718.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3760.000000,ARCHITECTURAL COLUMN",0.0,0.0,0.0
2004-08-12,13719.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1159.000000,GLEN GRAY CONSTRUCTION",0.0,0.0,0.0
2004-08-13,13720.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-08-16,13721.000000,,,"AEP CANADA,1272.000000,UNISOURCE ST LAURENT",0.0,0.0,0.0
2004-08-16,13722.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-08-17,13723.000000,,,"CAPMATIC,3761.000000,LANNETT",0.0,0.0,0.0
2004-08-18,13725.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1159.000000,GLEN GRAY CONSTRUCTION",0.0,0.0,0.0
2004-08-18,13724.000000,,,"CASCADES ENVIROPAC INC.,3762.000000,NORAMPAC",0.0,0.0,0.0
2004-08-19,13729.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),2989.000000,CLEAR LAKE MARINE CONST.",0.0,0.0,0.0
2004-08-19,13728.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),2978.000000,SOUTHERN SUPPLY",0.0,0.0,0.0
2004-08-19,13727.000000,,,"FILLAB,3765.000000,LE SEXTANT",0.0,0.0,0.0
2004-08-20,13732.000000,,,"CAPMATIC,3766.000000,ESTEE LAUDER",0.0,0.0,0.0
2004-08-20,13731.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-08-20,13730.000000,,,"CAPMATIC,3732.000000,SAPUTO",0.0,0.0,0.0
2004-08-24,13734.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION",0.0,0.0,0.0
2004-08-24,13733.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-08-25,13736.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-08-25,13735.000000,,,"PLIANT CORP.,1268.000000,CARROUSEL",0.0,0.0,0.0
2004-08-26,13737.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-08-26,13738.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3264.000000,CAROLINA VINYL PRODUCTS",0.0,0.0,0.0
2004-08-26,13739.000000,,,"CAPMATIC,3708.000000,AXCAN",0.0,0.0,0.0
2004-08-27,13741.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-08-27,13740.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-08-27,13742.000000,,,"S.A. MAXWELL CO.,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-08-30,13744.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-08-30,13743.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-08-31,13745.000000,,,"CASCADES ENVIROPAC INC.,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-09-01,13746.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-02,13747.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2004-09-03,13748.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3722.000000,IDSCO",0.0,0.0,0.0
2004-09-07,13749.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-09-07,13750.000000,,,"CAPMATIC,3773.000000,RX PACK",0.0,0.0,0.0
2004-09-08,13751.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-10,13752.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-09-11,13753.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-09-14,13755.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3760.000000,ARCHITECTURAL COLUMN",0.0,0.0,0.0
2004-09-14,13756.000000,,,"CAPMATIC,3776.000000,PRODUITS VERNICO",0.0,0.0,0.0
2004-09-14,13757.000000,,,"AEP CANADA,3712.000000,EUGENE ALLARD",0.0,0.0,0.0
2004-09-14,13754.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-15,13758.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION",0.0,0.0,0.0
2004-09-15,13759.000000,,,"S.A. MAXWELL CO.,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-09-17,13761.000000,,,"CAPMATIC,3491.000000,AVMOR",0.0,0.0,0.0
2004-09-17,13762.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-17,13763.000000,,,"CASCADES ENVIROPAC INC.,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-09-17,13764.000000,,,"CASCADES ENVIROPAC INC.,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-09-18,13766.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-09-20,13767.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-09-21,13768.000000,,,"AEP CANADA,1272.000000,UNISOURCE ST LAURENT",0.0,0.0,0.0
2004-09-21,13769.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-23,13772.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-09-23,13771.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-24,13774.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-24,13773.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-27,13778.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-27,13777.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1159.000000,GLEN GRAY CONSTRUCTION",0.0,0.0,0.0
2004-09-27,13776.000000,,,"PLIANT CORP.,1268.000000,CARROUSEL",0.0,0.0,0.0
2004-09-27,13775.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-09-28,13780.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-09-28,13779.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-09-29,13781.000000,,,"GTY,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-09-30,13782.000000,,,"AVON CANADA,1424.000000,CAPMATIC",0.0,0.0,0.0
2004-09-30,13785.000000,,,"CASCADES ENVIROPAC,1491.000000,CASCADES ENVIROPAC INC.",0.0,0.0,0.0
2004-09-30,13783.000000,,,"CAPMATIC,3491.000000,AVMOR",0.0,0.0,0.0
2004-09-30,13784.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-10-01,13786.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-01,13788.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-10-04,13789.000000,,,"CASCADES ENVIROPAC INC.,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-10-05,13792.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-05,13790.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-10-06,13793.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-10-07,13795.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-07,13794.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3780.000000,FIELDSTONE FARMS (JOB SITE)",0.0,0.0,0.0
2004-10-08,13798.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-10-08,13797.000000,,,"PLIANT CORP.,1268.000000,CARROUSEL",0.0,0.0,0.0
2004-10-08,13796.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2004-10-08,13799.000000,,,"GTY,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-10-08,13800.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-12,13801.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-12,13803.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-10-12,13802.000000,,,"MOBILIER BELHUMEUR INC.,3784.000000,CAL-LINDA IMPORT",0.0,0.0,0.0
2004-10-13,13805.000000,,,"AEP CANADA,1470.000000,PRICE COSTCO",0.0,0.0,0.0
2004-10-13,13804.000000,,,"CMT,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-10-13,13806.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-14,13808.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-10-14,13809.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3786.000000,BERRY PATCH JOB SITE",0.0,0.0,0.0
2004-10-14,13807.000000,,,"AEP CANADA,1168.000000,UNISOURCE MTL",0.0,0.0,0.0
2004-10-15,13810.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-15,13811.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-10-15,13812.000000,,,"AEP CANADA,3712.000000,EUGENE ALLARD",0.0,0.0,0.0
2004-10-18,13815.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-18,13816.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-20,13817.000000,,,"DYNAMEX,3791.000000,QUANTA BIOSCIENCE",0.0,0.0,0.0
2004-10-20,13821.000000,,,"AEP CANADA,3273.000000,FRANK & DINO",0.0,0.0,0.0
2004-10-20,13820.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-10-20,13822.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION",0.0,0.0,0.0
2004-10-20,13818.000000,,,"CAPMATIC,3789.000000,LOREAL",0.0,0.0,0.0
2004-10-21,13823.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-21,13824.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-10-22,13825.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-10-22,13826.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-26,13831.000000,,,"CAPMATIC,3584.000000,SOUTH BLDG BOOTH #2872",0.0,0.0,0.0
2004-10-26,13828.000000,,,"PLIANT CORP.,1268.000000,CARROUSEL",0.0,0.0,0.0
2004-10-26,13829.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-10-26,13827.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-26,13832.000000,,,"STEVENS EXIBIT AND DESIGN GROUP,3584.000000,SOUTH BLDG BOOTH #2872",0.0,0.0,0.0
2004-10-26,13830.000000,,,"CAPMATIC,3584.000000,SOUTH BLDG BOOTH #2872",0.0,0.0,0.0
2004-10-27,13834.000000,,,"EUROVERRE,3794.000000,PROVINCIAL STORE",0.0,0.0,0.0
2004-10-27,13833.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-10-27,13835.000000,,,"LSI,3797.000000,THE 4000",0.0,0.0,0.0
2004-10-28,13836.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-10-28,13838.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-10-28,13837.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-10-29,13841.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-10-29,13842.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-10-29,13839.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-10-29,13840.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-02,13844.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-02,13843.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3786.000000,BERRY PATCH JOB SITE",0.0,0.0,0.0
2004-11-03,13845.000000,,,"NIAGARA SAMPLE BOOK COMPANY,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-11-03,13846.000000,,,"AEP CANADA,3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2004-11-03,13847.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3604.000000,TYLER WALLCOVERINGS",0.0,0.0,0.0
2004-11-04,13850.000000,,,"CAPMATIC,3800.000000,DRAXIS PHARMA",0.0,0.0,0.0
2004-11-04,13848.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-04,13849.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-04,13851.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-11-05,13852.000000,,,"CAPMATIC,3800.000000,DRAXIS PHARMA",0.0,0.0,0.0
2004-11-08,13856.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-08,13853.000000,,,"SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-11-08,13854.000000,,,"R&R SAMPLE COMPANY,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-11-08,13855.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-11-09,13858.000000,,,"AEP CANADA,1272.000000,UNISOURCE ST LAURENT",0.0,0.0,0.0
2004-11-09,13857.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-10,13860.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),2978.000000,SOUTHERN SUPPLY",0.0,0.0,0.0
2004-11-10,13859.000000,,,"CMT,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-11-11,13863.000000,,,"SOUTH BLDG BOOTH #2872,1424.000000,CAPMATIC",0.0,0.0,0.0
2004-11-11,13861.000000,,,"CAPMATIC,3803.000000,VINTAGE PHARMA LLC",0.0,0.0,0.0
2004-11-11,13862.000000,,,"SOUTH BLDG BOOTH #2872,1424.000000,CAPMATIC",0.0,0.0,0.0
2004-11-12,13866.000000,,,"SOUTH BLDG BOOTH #2872,3792.000000,STEVENS EXIBIT AND DESIGN GROUP",0.0,0.0,0.0
2004-11-12,13864.000000,,,"CAPMATIC,3800.000000,DRAXIS PHARMA",0.0,0.0,0.0
2004-11-12,13865.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-11-15,13867.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3806.000000,VIRGINIA SASH & DON",0.0,0.0,0.0
2004-11-16,13868.000000,,,"SCHOONER PRINTS,3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-11-17,13873.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3780.000000,FIELDSTONE FARMS (JOB SITE)",0.0,0.0,0.0
2004-11-17,13872.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION",0.0,0.0,0.0
2004-11-17,13871.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2004-11-17,13870.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-17,13869.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-18,13874.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
2004-11-18,13876.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-18,13875.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),3350.000000,84 LUMBER",0.0,0.0,0.0
2004-11-22,13877.000000,,,"CASCADES ENVIROPAC INC.,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-22,13880.000000,,,"BUNZL CANADA INC,1079.000000,AEP CANADA",0.0,0.0,0.0
2004-11-22,13878.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-22,13879.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-11-23,13881.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2004-11-24,13882.000000,,,"CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2)",0.0,0.0,0.0
2004-11-25,13884.000000,,,"PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO",0.0,0.0,0.0
2004-11-25,13885.000000,,,"OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS",0.0,0.0,0.0
2004-11-25,13886.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2004-11-25,13883.000000,,,"CASCADES ENVIROPAC INC.,3816.000000,BODYCOTE",0.0,0.0,0.0
2004-11-26,13887.000000,,,"BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS",0.0,0.0,0.0
